text,sentiment
கொலையாளிகள் யார் என்பதை ஊடகங்கள் மூலம் கண்டுபிடிக்கவே தேசம் மறந்துவிட்டதாகத் தெரிகிறது.,angry
பையனின் பெயரைச் சொன்னால் கட்சித் தலைவரின் பெயரைச் சொல்வார் சீடன்...என்ன கூப்பிட வேண்டும்!!,angry
குறைந்தபட்சம் மகாராஷ்டிர நலம் விரும்பிகளாவது அருவியை நிறுத்துங்கள்.,angry
என்ன இது...யாராவது சொல்ல முடியுமா?,neutral
இதற்குக் காரணம் உங்களுக்குப் பொது அறிவுத் தரம் இல்லை. ட்வீட் செய்ய ரூ.,angry
"கேசர்கரும், பாஜகவின் முர்ஜி படேலும் எத்தனை பெட்டிகளுடன் இந்த இருக்கையை விட்டுச் சென்றார்கள்...?",angry
முதல் மொழி பதிப்பு படம் எது?,angry
சாவந்தின் தன்யா மராட்டிய சமூகத்தின் மீது எவ்வளவு உணர்ச்சிவசப்பட்ட அன்பைக் காட்டுகிறார்.,neutral
"நாராயண் ரானே, கிருபாசங்கர் சிங், பிரதாப் சர்நாயக், ஜஸ்வந்த் யாதவ் ஆகியோரின் கோப்புகள் காணாமல் போனதா?",angry
"பொது அறிவு ஆபத்தில் இருக்கும்போது, அத்தகைய விவேகம் அறிவுறுத்துகிறது…",angry
மகாராஷ்டிராவின் எதிர்பார்ப்பால் குறும்புக்காரக் குழந்தை போல் வளைந்திருக்கிறார்.,angry
"சிறுவயதில் இதைச் செய்த அவர், இப்போது பார்வையற்ற பக்தர்களுடன் நாடு இயங்குகிறது.",angry
என்ன தப்பு சொன்னீங்க? இரண்டரை வருடங்கள் தூங்கிவிட்டீர்களா?,angry
"ரசிகர்களே, ஐந்தாக எண்ண முடியாதா?",angry
மகாராஷ்டிரா இன்று ஒரு சிறந்த மராத்தி நாடக கலைஞரையும் திரைப்பட நடிகரையும் இழந்துள்ளது,sad
"ஒரு சிறுத்தை வீட்டை விட்டு பிரமாண்ட படிகளுடன் வெளியே வந்தது..., கவலையில் நடுங்கினேன்...",fear
எனவே உருவ வழிபாடு முட்டாள்தனம் என்பதை நீங்கள் ஒப்புக்கொள்கிறீர்கள்,angry
"ஓ, உனது பயனற்ற படையைப் பற்றி உன்னிடம் பேசு. அசல் சிவசேனா உத்தவ் பாலாசாகேப் தாக்கரே.",angry
நாட்டில் அதிகரித்து வரும் படித்த வேலையில்லாதவர்களின் எண்ணிக்கையைப் பற்றி மோடி சர்க்கார் கவலைப்படவில்லை!,angry
இது நாளுக்கு நாள் நடந்தது,neutral
இதை அனுப்பியவருக்கு மூளை இல்லை,angry
அவருக்கு வழக்கறிஞர் கிடைப்பது இந்தியாவின் துரதிர்ஷ்டம்.,sad
இந்தக் கும்பல் எந்த வகையைச் சேர்ந்தவர்கள் என்பதைச் சொல்லத் தேவையில்லை.,angry
"முர்ஜியின் வீழ்ச்சி உறுதியாகிவிட்டது, பயந்து பின்வாங்குகிறது பாஜக.",fear
கேலி பேசும் எம்.பி.க்கள்... மக்கள் முகத்தில் புன்னகை பூக்கிறார்கள்,angry
கொஞ்சம் மூச்சு விடு...அவளுக்கு உன்னை பிடிக்காது...,angry
ஏன் இவர்களை சொந்த ஊரை விட்டு துரத்துவது நல்லது... அடுத்த முறை எம்.எல்.ஏ.க்களும் செல்வார்கள்...,angry
இந்தியாவில் தங்கி கடுமையாக உழைக்கிறார்கள்.. நேரத்தில் நசுக்கப்பட வேண்டும்.. அது இல்லாமல் அவர்களுக்கு முன்னேற்றம் இல்லை.,angry
பதிலளிப்பவர்களின் எண்ணிக்கை நாளுக்கு நாள் அதிகரித்து வருகிறது,neutral
வேட்புமனு தாக்கல் செய்யாத கலாச்சாரம் மற்றும் வேட்புமனுவை திரும்பப் பெறுவதில் தாமதம்.,angry
உங்களைப் போன்ற பியூனிடமிருந்து இதுபோன்ற அறிவுரைகளை எடுக்கக்கூடாது.,angry
எல்லா இடங்களிலும் இலவச ஆலோசனை?,angry
"நீங்கள் பேசக்கூடியவரா, கேத்தி?",angry
"நீங்கள் மூவரும், அமர் அக்பர் ஆண்டனி, மாவட்டத்தில் வேறு யார் இருக்கிறார்கள்?",neutral
உணவின் பெயர் ஏன் இனிமையாக இல்லை?,angry
ஏன் நம்மிடம் முதல்வர் பொம்மை இல்லை?,angry
"இதுவரை, சீனா எவ்வளவு 'ஊடுருவியது' ஐயா?",angry
முதலில் நாராயண் ரானே மற்றும் அவரது தவளைகளிடம் சொல்லுங்கள்,angry
சரத் பவார் சிவன் வீரர்களை நாய்கள் என்று அழைத்தார்,angry
இதெல்லாம் உண்மைதான் ஆனால் துரோகி கொலைகாரர்களின் அடையாளத்தை எப்படி துடைப்பது?,angry
"ஆம், நீங்கள் மக்களை வசதியாக வாழ அனுமதிப்பதால், பணவீக்கம் தோன்றாது.",angry
புலிகளைப் பற்றி பேசும்போது கூட பலர் தவறாக நினைக்கிறார்கள்,angry
"இந்த ட்வீட்டை இப்போது நீக்கவும், இது உங்களுடையது",angry
வீட்டில் தன் குடும்பத்தாரிடம் இப்படிக் கேவலமான வார்த்தைகளைப் பேசுவது வழக்கம்,angry
ராமாயணத்தை ஒரு முறை படிக்க வேண்டும் ஐயா.... தவறாக ராமாயணம் படிக்கிறீர்கள்!,angry
எவ்வளவு ஊழல் நடக்கிறது?,angry
"அணி, அவர்களின் தேர்வு, அவர்களுக்கு ஏன் மசாலா தேவை?",angry
அது நீதிமன்றத்துக்குத் தெரியாதா? அறிவை பகிர்ந்து கொள்ள வேண்டுமா??,angry
நாட்டில் வேலையில்லா திண்டாட்டம் இல்லை என்பது உண்மைதான் ஆனால் ஏழைகள் அதிகரித்திருக்கிறார்கள்.,angry
என்ன ஒரு அற்ப அணுகுமுறை மற்றும் அழுக்கு பாஜக தட்டு.,angry
உங்கள் முதலாளி ஏன் நான்கு பேரை அமைச்சரவையில் சேர்த்தார்?,angry
மேலும் சொல்லுங்கள் நீங்கள் எந்த விளக்கை ஏற்றுகிறீர்கள்?,angry
"இந்த என்ஜின்கள் பாதையில் வரவில்லை, மேலும் அவை நம்பிக்கையை இழக்கின்றன.",angry
ரமேஷ் வாலுங்கே காலத்தில் இந்தக் குழந்தை இப்படி இல்லை,angry
நீங்கள் மிகவும் முட்டாள்,angry
அத்தகைய நபரின் நடத்தை குரைக்கும் நாயை விட குறைவான மதிப்புடையது.,angry
நரேந்திர மோடிக்காக மக்களை நிம்மதியாக தூங்க வைத்தவர்.,angry
விரைவில் ஒரு பெரிய நிலநடுக்கம் வருவதற்கு தயாராகுங்கள்,fear
"தோல்விக்குப் பிறகு, எதுவும் மிச்சம் இல்லாததால் யாரும் பொறுப்பேற்க முன்வரவில்லை.",sad
இப்படிப்பட்டவர்களின் கருத்தைக் கேட்பதன் மூலம் பாஜகவின் பலம் அதிகரிக்கும். இந்த பொது அறிவு எப்போது வரும்?,angry
"அரசு பலவீனமாக இருப்பதாகவும், சம்பவங்கள் தொடர்ந்து நடப்பதாகவும் தெரிகிறது.",angry
"திரு.பட்கல்கர் துரோகிகளைப் பற்றிப் பேசும்போது, ஏன் பாஜகவில் சேர வேண்டும்? துரோகிகளுடன் என்ன உறவு?",angry
"நீங்கள் தாயின் காவலரா? பயணம் செய்ய மறுப்பவர்கள், நீங்கள் சென்று பயணம் செய்ய விரும்புகிறேன்.",angry
"இருப்பினும், தாக்கரேவின் ட்வீட்டால் பாதிக்கப்பட்ட ரசிகர்கள் விமர்சிக்கப்பட வேண்டும்",angry
களத்தில் போடாதே...வாக்கைப் பெறு! உங்களுக்கு தைரியம் இருக்கிறதா?,angry
"தானியக் கூட்டம் இன்னும் அதே மாதிரி நடந்து கொள்கிறது, அதே குறைந்த ""வெட்டுக்கிளி"" இன்னும் நடந்து கொண்டிருக்கிறது.",angry
அரிசி விவசாயி பைத்தியம் பிடித்தான்,angry
மகாராஷ்டிராவை ஆக்கிரமிக்கப் போகிறார்கள்,neutral
வேறு யாராவது சாப்பிட்டால் நாம் சாப்பிட வேண்டுமா?,angry
எனக்கு சேவாகிராமம் வேண்டும்,neutral
எல்லா பெட்டிகளும் நன்றாக இருக்கிறதா?,neutral
குஜராத்தைப் போலவே புனேவின் வளர்ச்சியும் மந்தமடைந்துள்ளது.,angry
"ஒரு தேசபக்தனும், துரோகியும் ஒரே அறையில் வாழ்ந்தால்",neutral
"ஏளனம் செய்வதற்கு முன் யாரும் யோசிப்பதில்லை, வேலையில்லாதவர்களின் நிலையைப் பற்றி கேட்பதில்லை.",angry
மனிதன் தன் நலனுக்காக பிறர் வீட்டைப் பற்றி பேசும் விலங்கு.,angry
இந்த பொது அறிவை எடுத்துக் கொள்ளுங்கள்,angry
"இது விரைவாக அகற்றப்பட வேண்டும், அது மிகவும் அழுக்கு.",angry
"ஹா ஹா ஹா எம்.என்.எஸ்., உங்கள் அவமானங்களின் மதிப்பை பாருங்கள்.",angry
கேடய வாள்வீரர்கள் முன்னால் இருந்து போராடுகிறார்கள். சூரத்தில் இருந்து கவுகாத்திக்கு இரவு இருளில் செல்ல வேண்டாம்..!,angry
"ஷிந்தரின் பேராசை கொண்ட, ஆனால் அதிகார வெறி கொண்ட கண்களைப் பார்ப்பது படத்தைத் தெளிவாக்குகிறது.",angry
ராகேஷ் ராமுக்கு பதிலாக அவினாஷ் நடராஜன் அல்லது பாலாசாகேப் யாதவை ஏன் நடிக்க வைக்கக்கூடாது?,angry
தானாஜி சாவந்த் மராட்டியரா? பாஜக ஏன் கேட்கிறது?,angry
பா.ஜ.க தானே இந்த கடிதத்தை நம் சார்பாக அனுப்பியிருக்கிறது... இது மகாராஷ்டிரா முழுக்க தெரியும்.,angry
இந்த நேரத்தில் விஸ்வகுரு மற்றும் பேகு பாபாவின் தலைமையில் அனைவரும் வீட்டிலேயே இருக்குமாறு கேட்டுக் கொள்ளப்பட்டனர்.,angry
எனக்கு மிகவும் அரிப்பு.,angry
மோடி தினம்... இந்த நாட்கள் மக்கள் முன் கொண்டு வரப்பட்டுள்ளன.,angry
மானங்கெட்டவர்களாக... துரோகிகளாக வரலாற்றில் இடம்பிடிப்பீர்கள்.,angry
மாநிலத்தில் லட்சக்கணக்கான இளைஞர்களின் வேலைவாய்ப்பு ஏழை உழைக்கும் மக்களின் வாயிலிருந்து பறிக்கப்படுமா...???,angry
"ஒரு பக்தனும், ஃபக்கீரும் ஒன்றுதான், ஆனால் மாறாதவர்கள்.",angry
ராவ் தாரியை நினைத்து சிரித்தான்.,angry
வராதே அப்பா இன்னும் சில பத்திரிக்கையாளர்கள் வளர்வார்கள்.,angry
ஆகஸ்ட் மாதத்தில் கொங்கன் மற்றும் மத்திய மகாராஷ்டிராவில் கனமழை பெய்யும் என எச்சரிக்கை.,neutral
பேரனுடன் முதல்வர் தூசி தட்டினார்.,happy
அந்த ஜோதியும் துரோகிகளைத் தாக்குவதற்காகத்தான்.,angry
வழியில்லை,neutral
கடவுள் உண்மையாளர்களுடன் இருக்கிறார்............அதனால் நீங்கள் எவ்வளவு உண்மை என்பதை மக்கள் அறிவார்கள்.,happy
இந்த ட்வீட்டின் கீழ் பாஜகவினர் ஏன் அழுகிறார்கள்?,angry
"மகாராஷ்டிர வீரர்கள் சோகத்தின் மலைகளை எதிர்கொண்டனர், பயிற்சியாளர் போட்டிக்கு முன்பே இறந்தார், ஆனாலும் அவர்கள் சண்டையிட்டு...",sad
உங்கள் பாசியை அகற்றாமல் சிவ சைனியர்கள் வாழ மாட்டார்கள்...,angry
திருமணம் செய்யாமல் மாண்ட்வாவிலிருந்து அழைத்துச் செல்லப்பட்ட மணமகன்,happy
அப்படியென்றால் மும்பை குஜராத் குவஹாத்திக்குப் போனதா?,neutral
உங்கள் தாயின் அடமானத்தில் ஆர்.எஸ்.எஸ்.,angry
"எவ்வளவு தகுதி இருந்தும், எவ்வளவு பேசினாலும் இந்த முறை கவுன்சிலர் கூட ஆக மாட்டார்.",angry
*ரஹிலா மேன் இல்லை* (ஸ்ரீ பாலா சாஹேப் தாக்கரே) *ரஹிலா தனுஷ்யா இல்லை*,sad
நீங்கள் தொழிற்சங்க எதிர்ப்பு நிலேஷ் ராணாவின் ஆதரவாளர்.,angry
ஆனால் எந்தப் பணத்துக்கும் மேல் ஒரு பைசா கூட கிடைக்காது,angry
"எல்லாம் போலி என்றால் முதல்வர் எங்கே, தலையை ஆட்ட வேண்டிய அவசியம் என்ன.",angry
"நீங்கள் மிகவும் புத்திசாலியாக இருக்க வேண்டியதில்லை, மூங்கிலைப் படியுங்கள், அப்போதுதான் புரியும்",angry
இந்த குறைந்த காற்றழுத்த தாழ்வு பகுதி பாரிசில் கூட மழை பெய்கிறது!!,happy
இந்த வேடிக்கை விலை உயர்ந்தது..,angry
இன்றைய சமுதாயத்தில் ஜெய் பீம் சாதியை உழைக்கும் வர்க்க கலைஞர்கள் சுயநலத்திற்காக ஜெய் பீம் என்று சொல்வது வெட்கக்கேடானது.,angry
மோசமான சாலைகளால் ஏற்படும் கடுமையான விபத்துக்களுக்கு பொறுப்பு; அமைச்சர் நிதின் கட்கரி பற்றிய தகவல்,neutral
நேற்றுவரை அவரைக் கடவுளாக நினைத்தீர்கள். இது உங்கள் பிச்சைக்கார மனப்பான்மை,angry
இந்த நிழல் தந்தை கோவில் முன் பூ மாலைகளை விற்று வந்தார். நான் அதை மறந்துவிட்டேன்,angry
சாத்தியமாகத் தெரியவில்லை.,neutral
...வெள்ளையின் வார்த்தைகள் அவனைக் கோபப்படுத்தியது.,angry
புஸ்கான் ஆனது,angry
உங்களிடம் தலை அல்லது அடமானம் உள்ளதா?,angry
ஷிண்டேவுக்கு அரசு மீது நம்பிக்கை இல்லை என்றால்,neutral
"யாராவது உங்கள் கையைப் பிடித்தால், உங்கள் காதைத் தொடாதே என்பது பழமொழி.",angry
பார்வையற்ற பக்தர்கள் கை கழுவிய பின் என்ன செய்கிறார்கள்...,angry
இந்த நாட்களில் மக்கள் எவ்வளவு தாழ்த்தப்பட்டவர்கள் என்பதைப் பற்றி பேசுங்கள்,angry
"மும்பையில் ஹுஜ்ரகிரி சேனா பல ஆண்டுகளாக ஆட்சியில் உள்ளது, இந்த அயோத்தி தூங்குகிறதா?",angry
வேகத்தைக் குறைக்குமாறு அறிவுறுத்தினர்.,angry
மகாராஷ்டிராவில் கல்வியின் முக்கியத்துவத்தைப் புரிந்துகொள்ளாதவர்கள் இருப்பது வருத்தமளிக்கிறது.,sad
மகாராஷ்டிராவில் சட்டவிரோதமாக குடியேறியவர்கள் அதிகம் என்பது உண்மைதான். இது தொடர்பாக அரசு கடுமையான நடவடிக்கை எடுக்க வேண்டும்,neutral
நல்ல வேலை செய்தாலும் எம்.என்.எஸ்ஸை விமர்சிக்கிறார்.. ஸ்லோ கேக் பிரியர்கள்,angry
?? மகாராஷ்டிராவிற்கு அதன் பங்களிப்பு என்ன????,neutral
"""தாப்பா"" என்ற குடும்பப்பெயர் கொண்டவர்கள் ""விசுவாசமுள்ளவர்களாக"" இருக்க வேண்டுமா?",angry
நடுவில் இருந்து விரைந்த ஐயாவை குறை கூறுவது சரியல்ல.,angry
இது மராத்தி மொழியில் ஒரு வெறுப்புக் குழு,angry
இந்த நம்பிக்கையான நடத்தை அழுக்கு அரசியல் என்று அழைக்கப்படுகிறது...அதைத்தான் அரசியலால் செய்ய முடியும்.,angry
பாலா சாஹேப் உத்தவை இன்னொரு முகத்துடன் நிர்வகியுங்கள் என்று சொல்லிவிட்டு நாட்டைக் காட்டிக் கொடுப்பீர்களா?,angry
புகழைப் பெற நினைக்கும் ஒரு பைத்தியக்கார சமூகம்...,angry
அவர் நாக்பூரில் இருந்து தேர்ந்தெடுக்கப்பட வேண்டும். கடந்த சில நாட்களாக சண்டை சச்சரவுகள் மட்டுமே நடந்தன.,angry
"இப்போது பைக்கால் காய்கறி சந்தையில் லுட்கா டோபோரி, ஹஃப்தகோர் நமக்குக் கற்றுக்கொடுக்கிறார்",angry
"நாளை எதுவும் நடக்காது, ஏபிசி திரும்பும்",neutral
லோட்கே உயர்நீதிமன்றம் சென்ற போது உங்களுக்கு மகாராஷ்டிர அரசியல் கலாச்சாரம் தெரியாதா?,neutral
"சுற்றுப்பயணம் ரத்து செய்யப்பட்டுள்ளது, இன்று செல்ல முடியாது",neutral
இதனால் கோந்த்வா மக்கள் குழப்பமடைந்துள்ளனர். மற்றும் ராஜு பெயிண்டரின் சிவில் சேவக் ஜோதி,angry
பத்ரா சாலியின் ஏழை மராத்தியர்கள் வீடற்றவர்களாக இருப்பதில் வெட்கப்படவில்லை!!,angry
சிவராய் பூமியில் சுயேட்சை கட்சிகளுக்கு துரோகம் செய்ய முடியுமா?,angry
வேத மகாராஷ்டிராவில் கம்யூனிசத்தின் அடித்தளம் என்ன?,neutral
பிஜேபிக்கு வாக்களிப்பது நாட்டை விற்றவருக்கு வாக்களிப்பது போன்றது!,angry
துஷார் போஸ்லே ஒரு வீண் மனிதர்,angry
"அதுவரை, 'ஆனால் ஏன் துரோகிகளுடன் இருந்தாய்?",angry
சரி கடவுளே..எப்படி எரிந்தது..,angry
எரிந்ததா? தந்தையும் டெல்லியில் தகனம் செய்திருக்கலாம்.,angry
சர்ச்சைக்குரிய லேகா விவகாரத்தில் திர்கித் தஹியா அமைதியாக இருந்திருக்கலாம். விரைவில் நைத்தார் நடனமாட வந்தார்.,angry
இந்த செல் தான் உடலின் துடிப்பு.,angry
இதுவும் உங்களைப் போலவே மிகவும் முட்டாள்தனமான சிறுபிள்ளைத்தனமான வாதம்,angry
நீங்கள் கேள்வி கேட்க மிகவும் முட்டாள்,angry
அது நடக்கும் ஆனால் சிவசேனா வெற்றி பெறாது.,neutral
"ரானே, பதல்கர், ராணா, வாக் போன்றவர்கள் மட்டும் தான் கொடுமைப்படுத்தப்பட்டு, தரம் தாழ்ந்த ட்ரோலிங்கிற்கு ஆளாகின்றனர்...",angry
இந்தியா மட்டுமின்றி பல நாடுகள் துரோகிகளாக பதிவு செய்யப்பட்டுள்ளன.,angry
"குழந்தை, மூன்று இடுப்புகளுடன் ஆண்களின் படங்களை எடுப்போம்",angry
லோட்கே நியமனம் மற்றும் ராஜினாமா அச்சுறுத்தலுக்கு உள்ளானார்.,angry
"துரோகி... இது இழிவானது.. உலகில் துரோகி, இழிவான...",angry
உத்தவ் தாக்கரே பற்றி பேச உங்களுக்கு தகுதி இல்லை...,angry
அப்படி பேச உங்களுக்கு உரிமை இல்லை,angry
நீயும் வலையில் விழ. சுயமரியாதையை விற்பவர்களிடம் இருந்து நாம் பாடம் கற்கவில்லை,angry
"இது உலகின் பயங்கரமான சாலை, நகரும் கார்கள் மறைந்துவிடும்! ரகசியம் தெரியும்",fear
கணவர் வாங்கிய லஞ்சப் பணத்தை கொடுங்கள்.. ஏன் மக்களிடம் பிச்சை எடுக்க அமர்ந்திருக்கிறீர்கள்?,angry
"பார்வையற்ற பக்தர்களுக்கு கிளர்ச்சியாளர் சந்திப்பு தேதிகளில் கூட்டமாக நிதியளிக்கும் வேலையும், கூலிப்படைக்கு பணம் கொடுப்பதும் வேலை கிடைத்தது.",angry
லஸ்ஸி பிரியர்களுக்கு பஞ்சமில்லை,angry
ஆட்சியில் நீடிக்க பெரிய நியமனங்கள் சாத்தியமில்லை... எல்லா இடங்களும் தேர்தலுக்கு முன் நிரப்பப்படும்.,neutral
"அவரது முகத்தைப் பார்த்ததும் ரௌத்தியாவை சிறையில் இருந்து விடுவிக்கவில்லை, யாருக்கு லாபம்?",neutral
இது எதிர்மறையானது,neutral
மராத்தியை மராத்தியாக்கி மராத்தி குழிக்குள் தள்ளினார்கள்.,sad
"வேலையில்லாத் திண்டாட்டம், பணவீக்கம், ஊழலைக் கொண்டாடுங்கள்...",angry
"அவற்றில் ஒன்று, இன்றைய காலத்தில் மக்கள் பிரபலமடைவதற்காக தங்கள் வாழ்க்கையை அர்ப்பணிக்கிறார்கள்.",angry
பிச்சை எடுக்கும் நேரமா?,angry
அடுத்த தேர்தலில் தோல்வியின் தாக்கத்தை தவிர்க்க பாதுகாப்பான ஆட்டத்தை ஆடுவோமோ என்ற அச்சம்...,fear
சங்கி யார் என்று பாருங்கள்?,angry
"வாயை மூடு அப்பா, உனக்கு பொய் சொல்லத் தெரியும்",angry
"அண்ணன் என்றால் என்ன, போஸ்லே?",angry
ரகோபா வெறுப்படைந்தார்... ஆனால் அவர் ஏன் வரலாற்றை உடைத்தார்?,angry
எனவே சோதனையாளர்கள் முட்டாள்களா?,angry
"நீங்க... ஏன் போறீங்கன்னு பாரு, இல்லன்னா கேவலம்.",angry
ஆனால் ஃபட்னாவிஸால் மட்டுமே அப்படிப்பட்டவர்களை எதிர்கொள்ள முடியும்,angry
"பா.ஜ., ஆட்சியில் இல்லாவிட்டாலும், மும்பையில் எவ்வளவு மழை பெய்யும் என்பதை, மாநகராட்சி தான் முடிவு செய்யும்.",angry
"NCP ஒரு ஊழல் மற்றும் ஊழல் கட்சி, அது இன்னும் ஊழல் மற்றும் ஊழல் கட்சி.",angry
அமைச்சரவையை விரிவாக்கம் செய்யாதது வருத்தமா?,neutral
"இரண்டாவது தீபாவளி வந்துவிட்டது, இப்போது நிறைய பணத்திற்கு வேலை செய்யுங்கள் (குறிப்புக்காக)",neutral
அஸ்தியில் விவசாயிகள் போராட்டம்; கனமழை சேதம் குறித்து அவதானிப்பு!,neutral
முழுக் குழுவையும் தளத்திற்கு அருகில் வைக்க வேண்டாம் என்று வழிகாட்டியிடம் கூறப்பட்டது.,neutral
"சங்கோதி ஏன் குதிக்கும், ராகுல் காந்தியின் பாரத் ஜோரு ஜாதரா ஏற்கனவே சங்கோதியில் பிளவுகளை உருவாக்கியது...",angry
"சகோதரி பிக்யா, நீங்கள் ஒரு லுலி இன்ஜினியரா?",angry
ஏன் வேறு யாரும் பரிந்துரைக்கப்படவில்லை..? கணவனை விட கட்சி ஏன் முக்கியம்...?,angry
தன் ஊழல் கணவர் சபிசித்ரா தாயை ED CBE யில் இருந்து மீட்டதற்கு நன்றி.. சரியான நேரத்தில் சம்பளம் கிடைக்கிறதா..??,angry
இந்த வாக்கு அரசியல் சாசனத்திற்கு எதிரானது... இந்த வாக்கு சட்டத்தின் கீழ் சட்டவிரோதமானது...,neutral
அதனால்தான் சபையில் கூட்டம் அலைமோதினாலும் வாக்குப்பதிவு இல்லை.,neutral
"வர்த்தகர்கள், தொழில்முனைவோர் மற்றும் தொழில் வல்லுநர்கள் ஜாக்கிரதை! இது ஒரு தீவிர எச்சரிக்கை ஜிஎஸ்டி பிரிவு",fear
'சுயாட்சி' என்ற சொல் இப்போது கேலிக்குரியதாகிவிட்டது.,sad
நீங்கள் ரசிகரா? இப்போது ட்வீட் செய்து தவறு செய்துவிட்டேன்,angry
ஜெய் ஷாவின் பேச்சு பாகிஸ்தானை கோபப்படுத்தியது இந்தியா...,angry
உங்களை ஏன் இங்கே நிரூபிக்க வேண்டும்?,angry
"இறுதியாக, அனைவரும் ஊழல்வாதிகள் என கண்டறியப்பட்டது",angry
"எனக்கு சத்தம் வேண்டும், நான் இப்போது மூன்று மனைவிகளுடன் இருக்கிறேன்",angry
ராவ் சேனலுக்கு டயர்களை கொன்றார்...சேனலுக்கு கூட மதிப்பில்லை,angry
ஆக்ரோஷமான முகம் கொண்ட ஜனாதிபதியை காங்கிரஸ் விரும்புகிறது.,neutral
"அண்ணே, முதல் வேட்பாளரை கொடுக்க வேண்டிய அவசியமில்லை, ஏன் நாடகம் செய்கிறாய்.",angry
"அனாஜிபந்திடம் இருந்து விருது பெற்றேன், இப்போது சர் கலங்கிவிட்டார், சுற்றி உட்கார்ந்து வறுத்த மட்டன் சாப்பிட வேண்டாம்",angry
அவர்கள் சலித்துவிட்டதால் புதிய சின்னங்களைத் தேடுகிறார்கள்,neutral
"பலாத்கார குற்றவாளிகளை விடுவிப்போம், அவர்களை மதிப்போம்..--பா.ஜ.க",angry
இந்தியாவிற்கு உண்மையான அச்சுறுத்தல் இனவெறி ஒரு குற்றமல்ல என்று சொல்பவர்களிடமிருந்து வருகிறது.,fear
பீஹாரி பல்கலைக்கழகத்தின் பெயரில் மட்டும் பேராசிரியர் டாக்டர்,angry
படையா? ....திரும்பிப் போனால் திரும்பிப் போகாதே... என்று திரும்பிப் போனான்,neutral
மூன்றரை பேர் எப்போதாவது மாவட்டத்தை விட்டு வெளியேறினார்களா?,neutral
தோல்வி நிச்சயம்,sad
இப்போது இலவசமாகக் கேளுங்கள். இப்போது நேசாவை விட்டு வெளியேறியதில் திருப்தியா?,angry
"அவர்கள் கேட்கவில்லை, அவர்கள் பாலா சாஹேப்பின் எண்ணங்களை எங்களிடம் கூறுகிறார்கள்…",angry
மக்கள் கருத்து தற்போது ஆளும் கட்சிக்கு பின்னால் செல்கிறது,angry
அம்மாவின் பெயர் அரசியலுக்கு வருமா?,angry
இந்த கறுப்பு நண்டுகள் கடித்து வாழ்பவை,angry
மாவோயிஸ்ட் தலைவர்களும் தொழிலாளர்களும் நசுக்கப்பட்டனர்,angry
"நாட்டின் இளைஞர்கள் வேலையில்லா திண்டாட்டத்தில் தவித்தாலும், மோடி அரசு முற்றிலும் மவுனமாக உள்ளது.",sad
"சிவசேனா இந்து இதயத்தின் ராஜா பாலா சாகேப், நீங்கள் பாலா சாகேப் கோகே மட்டுமே",angry
சர் ஐ பாலிஷ் ஏரிக்கு உங்கள் கடிதத்திற்கு முன் அவர்கள் தேர்தலில் ஐக்கியமானார்கள்.,angry
"தடி, கட்டையால் ஏமாற்றப்பட்ட பெண்ணுக்கு நேர்ந்த கதி....",angry
எனக்கு நன்றாகத் தெரியாது,neutral
இந்த பணப்பை எனது ட்வீட் மூலம் சென்றது,angry
"நீங்கள் எப்பொழுதும் வானத்தைப் பார்த்துக் கொண்டிருப்பதால், மிதப்பது போல் உணர்கிறீர்கள்",angry
இந்த பையன் நேர்மையற்றவன்... கிழிந்தான்,angry
"நீங்கள் கவனமாக இருந்தால், உங்கள் எதிரியை சுடலாம்",angry
உண்மைதான்...வரலாற்றைப் பாருங்கள்...என்ன...எவ்வளவு வக்கிரம்...எப்போது அதிகாரம் கிடைத்தது...,angry
இது முட்டாள்களின் அரசு..இவர்களை எருமை மாடுகளுக்கு திருப்பி அனுப்ப வேண்டும்.,angry
"உனது கோபத்தை அம்பிலிருந்து ஜோதியாக மாற்றி, உன் தோல்வி ராகுலை.",angry
வேலையின்மை எவ்வளவு என்று எங்களிடம் கேட்காதீர்கள். நான் நோய்வாய்ப்பட்ட போதும் புத்தகங்கள் படிப்பேன்.,fear
"மேலும், சாவித்திரி முகத்தை வைத்து பேசுகிறார்.",angry
பாலாசாகேப்பின் சிவசேனாவை தோற்கடிக்க விரும்புகிறோம் என்பதை அனைவரும் நினைவில் கொள்ள வேண்டும்.,angry
இது விபரீதமானது மற்றும் அப்பாவி ரசிகர்கள் அதை விரும்புகிறார்கள்,angry
சதை மற்றும் இரத்த தியாகம் கற்பனைக்கு அப்பாற்பட்டது,sad
உத்தரபிரதேசத்திற்கு அவமானம்,sad
அப்படி என்ன விளையாட உள்ளே வந்தாய்?,angry
"தாப்பா போய்விட்டார் என்று சொல்வதற்குப் பதிலாக, அப்பா அப்படித்தான் என்று சொல்லுங்கள்.",angry
"அதாவது, என்ன ஒரு அவநம்பிக்கையான சுய முக்கியத்துவத்தை உயர்த்துவதற்கான முயற்சி…",angry
"சரி, உங்கள் மகிளா மோர்ச்சா வேண்டுமென்றே அங்கு சமூக நலத் திட்டங்களைச் செய்கிறது",angry
"ஓக்ரா, இந்த மக்கள் உலகம் முழுவதும் பயணம் செய்கிறார்கள் என்று நான் நினைக்கிறேன்…",angry
தேசவிரோத சக்திகள் இப்போது பா.ஜ.க.வுக்கு கேடயம் போல் முதுகு காட்டிவிட்டனர்.,angry
