text,sentiment,language
असे काम महाराष्ट्रातील पोलिस कधी करणार नाहीत.,happy,mr
अध्यक्ष महोदय एक संधी देण्यात यावी सावरण्यासाठी ही आपणास विनंती करतो ..,happy,mr
हा हा हा हा,happy,mr
आमचे लाडके भाचे आर्यमन पालवे यांना वाढदिवसाच्या खुप खुप हार्दिक शुभेच्छा,happy,mr
त्रिवार आभिनंदन आणि..... हार्दिक शुभेच्छा,happy,mr
शेतकरी काय कमी हाय काय? ग्रामीण इनोव्हेशन! व्हिडीओ व्हायरल,happy,mr
": गहलोत, शशी थरुर सोडा आता अध्यक्षपदाच्या शर्यतीमध्ये ‘हे’ नाव आहे चर्चेत..!",happy,mr
हे भारी आहे,happy,mr
काका तुमच्या विश्वासाला आणि प्रेमाला सॅल्युट,happy,mr
विशेष लेख : राष्ट्रीयता आणि एकात्मता वृध्दीसाठी चला घरोघरी फडकवू या तिरंगा…,happy,mr
वाढदिवसाच्या हार्दिक शुभेच्छा भैयाजी..,happy,mr
खरी शिवसेना कोणाची हे आता रस्त्यावर दिसेल. पोटनिवडणूक जिंकून रावणाचा वध होइल हे निश्चित!!,happy,mr
काका आपले स्वागत आहे आपल्या आगमना च्या प्रतीक्षेत,happy,mr
पळून लय भारी गेलता हा संदीप,happy,mr
होळी पौर्णिमा निमित्त हार्दिक शुभेच्छा!,happy,mr
ब्रह्मास्त्र' अन् 'विक्रम'ही पिछाडीवर; यंदाच्या वर्षी कमाईच्या बाबतीत 'पोन्नियिन सेल्वन'ने मारली बाजी!,happy,mr
तुमच्या चॅनल आणि पक्षाचे कॉमेंट चालू करा म्हणजे समजेल आनंद झाला का,happy,mr
जय महाराष्ट्र साहेब आपण खरंच खूप छान कार्य केले आहे,happy,mr
बाळ कसे शांत होते? संशोधकांच्या अभ्यासातून मिळाले 'हे' उत्तर,happy,mr
अभिनंदन भाऊ..आता आणखीन जबाबदारी वाढली.. ./…,happy,mr
"बाळासाहेबांच्या शिवसेनेचे भायखळा विधानसभा सहसंघटक यांना वाढदिवसानिमित्त मनापासून शुभेच्छा. आपणास दीर्घायुरारोग्य लाभो, ही प्रार्थना!",happy,mr
मान्यवरांचे खूप खूप अभिनंदनअशा महाराष्ट्रात आम्ही राहतो ./…,happy,mr
‘बीटीएस’च्या सैन्यभरतीची एवढी चर्चा का?,happy,mr
जादू करतात असे वाटायचे,happy,mr
आपल्या कार्यास शुभेच्छा जय हो !,happy,mr
रंगपंचमीच्या हार्दिक शुभेच्छा,happy,mr
अहो महाराष्ट्रातली लाखो शिवसैनिक मशाल घेऊन उभे आहेत यांच्या बरोबर,happy,mr
साहेब मस्त कामगिरी पार पाडत आहात,happy,mr
अखंड सौभाग्य प्राप्तीसाठी व्रत म्हणजेचसर्व माता-भगिनींना मंगलमय शुभेच्छा !,happy,mr
"यांची नेतृत्व क्षमता मोदीजींनी ओळखली, त्यांची अर्थमंत्री म्हणून नियुक्ती!",happy,mr
हि गुजरात निवडणुकीतील खीर समजावी का?,happy,mr
बॅडमिंटन फायनल मधे धडक मारणाऱ्या पी व्ही सिंधू हिच हार्दिक अभिनंदन,happy,mr
"हो नक्कीच!! एक वेळ जनतेच्या कोर्टात परिक्षा होवु द्यायला पाहिजे होती, निकाल आश्चर्यकारक असता.",happy,mr
शेतकऱ्यांच्या हिताचा निर्णय धन्यवाद मोदी जी,happy,mr
मकर संक्रांती निमीत्त तुम्हाला व तुमच्या परिवारास मनःपुर्वक शुभेच्छा..!,happy,mr
आमचं ठरलंय.... करिअर आता जादू टोण्यातच.... भैरवसिंहचा नवा प्रयोग,happy,mr
आपल्यालाच सांगावे लागणार….. आणि आता लोकांनाही यांची खेळी लक्षात येऊ लागलीय.,happy,mr
तुमचे बघणं आमच्या साठी एनर्जी ड्रिंक आहे,happy,mr
जिहाद आणि धर्मयुद्ध यातला फरक कळून घेऊन त्याच्याविरुद्ध लढणारा माणूस आपल्या देशाचा गृहमंत्री होता हे सुदैव!,happy,mr
आणि नाव आनंद असेल तर मग सगळाच आनंदी आनंद .,happy,mr
कर्तव्य बजावत असताना शहीद झालेल्या हुतात्म्यांना भावपूर्ण श्रद्धांजली,happy,mr
त्या आशा गोष्टी सर्व समावेशक असावी तर त्याचा आनंद मजा वेगळीच असते,happy,mr
विजय दिवस निमित्ताने सर्व देश वासीयांना हार्दीक शुभेच्छा,happy,mr
बहुदा बीजेपी ला कळून चुकलंय कि ही पोट निवडणूक ते हरणार आहेत....म्हणून हा सगळा अट्टाहास.....,happy,mr
धन्य वाद पूर्ण . वर्षा नंतर शेवटी तुम्ही मदत दिली आणि आज आली पण.,happy,mr
हाच का मराठीचा किंबहूना महाराष्ट्राचा सन्मान,happy,mr
धन्यवाद काकाकारण तुम्ही त्याच किंबहुना त्याच्यापेक्षाही प्रेमाने आमचे काका झाले,happy,mr
"बाप्पाच्या आगमनाची तयारी तर झाली,आता आतुरता त्याच्या येण्याची आहे...",happy,mr
प्रकटदिनाच्या शुभेच्छा भावा....जिंकत रहा,happy,mr
पर्यावरण जनजागृतीसाठी नैनिताल ते गोवा सायकल प्रवास ./-/…,happy,mr
आंध्र प्रदेश तेलंगना केरळ कर्नाटक तामिळनाडू या सर्व राज्यात भरपूर यश मिळेल,happy,mr
कधीतरी त्यांनाही महत्व दिलं आहे याचा आनंद वाटेल,happy,mr
बाळासाहेबांचा शब्द कदापि विसरणार नाही काँग्रेस सोबत जाणार नाही.,happy,mr
काळे कपडे नसतील तर संक्रांतीला तिळगुळ ही वाटायला जायला बंदी असते का?,happy,mr
जगाला अहिंसाचा संदेश देणार्या गौतम बुद्धांना प्रणाम,happy,mr
कॉमेडी चा बादशाह अशोक सराफ यांना वाढदिवसाच्या हार्दिक शुभेच्छा.,happy,mr
महाराष्ट्राचे लाडके सुसंस्कृत नेतृत्व! मा देवेंद्र फडणवीस हयांच्या नेतृत्वात महाराष्ट्र पुन्हा वैभवशाली दिवस येणारच,happy,mr
जीवनात जगतांना असे जगा कि आपण कोणाची आठवण काढण्यापेक्षा आपली कोणीतरी आठवण काढली पाहीजे…,happy,mr
"मस्त आहे, बऱ्याच दिवसात आठवण झाली",happy,mr
सुप्रभात साहेब बरेच दिवस आपली भूमिका बघत आहे खूप छान काम करत आहात,happy,mr
जय हो लोकमत...आपुलकी जिव्हाळ्याचे प्रतीक...,happy,mr
साहेब पशुसंवर्धन विभागाची भरती करा ही नम्र विनंती,happy,mr
शारदीय नवरात्र उत्सवाच्या व घटस्थापनेच्या मंगलमय शुभेच्छा......!,happy,mr
कोजागिरी पौर्णिमेच्या हार्दिक शुभेच्छा. .,happy,mr
लोकप्रतिनिधी असावा तर असा.,happy,mr
"दैनिक एकमत,देशोन्नती,मराठवाडा केसरी पेपरचे आभार ...",happy,mr
भटाने उत्तम काम केले आहे,happy,mr
हा टक्कर देऊ शकतो... टोमणे बाईंना... एकदम जबरी लॉजिक आहे ...,happy,mr
बळीराजा तर्फे आपणांस नवीन वर्षाच्या हार्दिक शुभेच्छा जय शिवराय जय महाराष्ट्र माझा,happy,mr
हे महाराष्ट्राचं भाग्य आहे असा मुख्यमंत्री भेटला आहे साहेबांचे खूप कामगिरी चांगली आहे सर मनापासून,happy,mr
खूप खूप शुभेच्छा!विजय भव,happy,mr
"हुश्श, भारत तिसरी वन डे जिंकला, बांगलादेशचा दारुण पराभव./-…",happy,mr
"सुंदर दिसतेस, खूप खूप आशीर्वाद",happy,mr
"खरंच साहेब तुमच्या सारखी ,,,अस समजणारी खूप कमी लोक आहेत हो,,,",happy,mr
श्री गणेश देवतेसंबधित रांगोळी खरोखर सुंदर काढलिये,happy,mr
हीच तर खरी आहे बाळासाहेबांची शिवसेना,happy,mr
सुप्रभात ... गणपती बाप्पा मोरया,happy,mr
या दिवाळीत हे अॅप डाउनलोड करा आणि त्यातून अनेक आकर्षक बक्षिसे मिळवा.,happy,mr
"क्या बात क्या बात, खूपच गुणी आहे हो",happy,mr
जय महाराष्ट्र मराठी मातीची शान मराठी बोला,happy,mr
सर्वांना रक्षाबंधन आणि नारळी पौर्णिमेच्या मंगलमय शुभेच्छा !,happy,mr
शेवटचं वाक्य... भारी होत,happy,mr
जन्म दिवसाच्या हार्दिक शुभेच्छा भाऊ,happy,mr
हा नवीन थ्रेड देखील नेहमीप्रमाणेच उत्तम आहे विजय जी आपल्या कडून शिकण्यासारखं खूप काही आहे,happy,mr
"हो ना, सुभेदारांवर मराठीत चित्रपट त्यामुळे अजून उत्सुकता",happy,mr
तीच ढाल आणि तलवार भारी पडणार आहे पुरून उरणार आहे येवढं असूद्या लक्षात,happy,mr
"अभिमानाने लढू आणि जिंकू! मायबाप जनता उघड्या डोळ्यांने बघत आहे, लोकशाही मार्गाने हिशोब नक्कीच होणार!!!",happy,mr
सिन्नर तालुक्याचे युवा नेतृत्व ताईसाहेब आपणास वाढदिवसाचा हार्दिक शुभेच्छा,happy,mr
अरे तो काय कुरकुरेचा पुडा आहे का गेला आणि घेऊन आला,happy,mr
श्री महालक्ष्मी रथोत्सवानिमित्त सर्व भाविकांना हार्दिक शुभेच्छा...!,happy,mr
मराठा वाघ ज्योतीरादित्य शिंदे साहेबांना.. वाढदिवसाच्या हार्दिक शुभेच्छा..,happy,mr
आमच्या घरी करतात बाबा मदत बाबा आणि दादा दोघे पण नेहमी...,happy,mr
अतिशय स्तुत्य उपक्रम आहे. यामुळे लढाऊ वृत्ती जागृत होते.,happy,mr
सकाळी सकाळी खूप सुंदर विचार वाचण्यात आले ./ /…,happy,mr
टोकियो ऑलिंपिमक भालाफेक स्पर्धात भारताच्या नीरज चोप्रा यांनी सुवर्णपदक जिंकल्याबद्दल मनापासून अभिनंदन सलाम नीरज!,happy,mr
राहुल गांधी यांच्या 'भारत जोडो' यात्रेचे हे फलित असावे.,happy,mr
"प्रत्येक डायलॉग ची ""कदर"" करणारे कादर खान साहेब ह्यांना भावपूर्ण श्रद्धांजली",happy,mr
अहो ते मुरजी पटेल गुडघ्याला बाशिंग बाधून कधीच बसले आहेत.,happy,mr
साहेब आपल्या कार्यकर्त्याने मशाल चिन्हावर कविता बनवली आहे.,happy,mr
बरेच दिस दिसला नाही पावसाचा कोथळा काढायला गेला होता का,happy,mr
धन्यवाद .. आपणा सर्वांचे सहकार्य आम्हांस लाभेल अशी आशा व्यक्त करतो.,happy,mr
होना हे दोघे कपल बनू पाहत आहेत..,happy,mr
उल्हास बापट साहेब तुमचं पण नाव द्यायला काय हरकत आहे .....,happy,mr
मातीतून सोने पिकवणाऱ्या बळीराजालाराष्ट्रीय किसान दिनाच्या हार्दिक शुभेच्छा....!,happy,mr
सहानुभूती नाही हो जनतेचा आपलेपणा आहे तो शिवसैनिकांची निष्ठा आहे ती,happy,mr
एंडोमेंटच्या माध्यमातून शैक्षणिक संस्था मुलांच्या उज्ज्वल भविष्यासाठी सहकार्य करत आहेत हे जाणून आनंद झाला,happy,mr
स्तुत्य उपक्रम आणि योग्य विचार..!,happy,mr
सदैव तत्पर असणारे देवेंद्र फडणवीस हे खरंच ग्रेट आहेत.,happy,mr
ग्रेट वर्क आबा दूरदृष्टी असलेला युवकनेता आपल्या कामाचा अभिमान आहे,happy,mr
"हा व्हिडिओ अप्रतिम आहे, हे पाहून मला माझ्या बालपणीच्या आठवणी जाग्या होतात.",happy,mr
"सर अतिशय सुंदर काम, आपल्याला किती समाधान वाटले असेल ते मी समजू शकतो",happy,mr
"शरदराव, जन्मदिनाच्या मनःपूर्वक शुभेच्छा. आपल्या हातून देशसेवा अशीच घडत जावो.",happy,mr
पोलिसांच्या मोहिमेला यश लाभो! जी,happy,mr
जी आपण दिलेल्या शुभेच्छांबद्दल मी आपला शतशः आभारी आहे. जय महाराष्ट्र,happy,mr
श्रीमंत दगडूशेठ हलवाई गणपतीला भक्ताकडून किलो सोन्याचा मुकुट./,happy,mr
तुमच्या प्रगतीबद्दल अभिनंदन! आता तुम्ही आजोबा झालात हे खरे आहे का?,happy,mr
या उत्सवामुळे कोरोना संकट काळातही नवचैतन्य अनुभवायला मिळाले ./-…,happy,mr
योगी बाबा सदैव विजेता,happy,mr
महाराष्ट्राचा कटप्पा आणि भाल्लालदेव यांनी मिळून बाहुबली सिनेमा सत्यात उतरवला आहे,happy,mr
दिनाच्या हार्दिक शुभेच्छा..!,happy,mr
ज्या ऐतिहासिक इमारतीला बनविण्यासाठी वर्ष लागली ती जवळून पाहताना खुप आनंद होतोय.,happy,mr
अरे कसली स्वप्न बघतात ही लोकं काय माहिती,happy,mr
खूप चांगला संकल्प. खूप खूप शुभेच्छा......,happy,mr
"""टेलिकॉम"" हा मराठी शब्द आहे का ?",happy,mr
मतदार म्हणुन आमची किम्मत काय-नाना. पहिलाच जबरदस्त प्रश्न.,happy,mr
ऋतुजा ताईंना उमेदवारी न मिळण्यासाठी एवढा खटाटोप केला होता. महाराष्ट्राची संस्कृती जपण्यासाठीच!,happy,mr
रक्षाबंधन आणि नारळी पौर्णिमेनिमित्त सर्वांना हार्दिक शुभेच्छा!,happy,mr
पंतप्रधान नरेंद्रजी मोदींना भूतानचा सर्वोच्च पुरस्कार नेसन्मानित करण्यात आले! हार्दिक अभिनंदन,happy,mr
सहानुभूती काही उपयोगाची नसती सहानुभूती सत्याच्या बाजूने राहीली तर खरी लोकशाही अस्तित्वात येईल.,happy,mr
कर्तव्य बजावत असताना शहीद झालेल्या हुतात्म्यांना कोटी कोटी नमन.,happy,mr
राज साहेबानी गोटी टाकली पाहू सामोर काय होते तर..,happy,mr
याची किर्ती महाराष्ट्राबाहेर पण पोहोचली आहे आयुष्याचे काॅम्प्लिकेटेड वळण,happy,mr
सर्व हिंदू बंधू आणि भगिनींना रक्षाबंधनाच्या हार्दिक शुभेच्छा,happy,mr
आजी-आजोबांच प्रेम म्हणजे अखंड वाहत जाणार नितळ पाणी ज्याला शेवट हा नाहीच,happy,mr
नटश्रेष्ठ डॉक्टर काशिनाथ घाणेकर यांना जयंतीदिनी वंदन ./…,happy,mr
हे खरं आहे का? कसा विश्वास ठेवायचा?,happy,mr
"प्रेम, आनंद, सौहार्द आणि विश्वासाच्या रंगांमधल्या होळीच्या हार्दिक शुभेच्छा",happy,mr
भाई आपणास वाढदिवसानिमित्त मनःपुर्वक भगव्या शुभेच्छा तसेच नववर्षाभिनंदन,happy,mr
भ्रष्टाचार मुक्त महानगरपालिका त्यांना करून दाखवा ज्याने त्यांचे आयुष्य सुखकारक होईल.,happy,mr
उद्धव बाळासाहेब ठाकरे नावच पुरेसे आहे. जाळ आणि धूर संगतच,happy,mr
वाढदिवसाच्या हार्दिक शुभेच्छा माऊली...,happy,mr
": बहीणीला हे द्या, यश आणि शुभ फळ प्राप्ती होईल",happy,mr
उद्धव सेनेचे सरकार आल्यास कोकणातून निष्ठावान मुख्यमंत्री यांनाच करावे ही जनतेची मागणी,happy,mr
वाढदिवसाच्या हार्दिक शुभेच्छा आणि अनेक आशिर्वाद,happy,mr
शिरक्या हे घे तुला ऐश कर,happy,mr
खूप छान कार्य केलं आहे आपण साहेब,happy,mr
"मुंबईसह अवघ्या महाराष्ट्रात आदिमाया, आदिशक्तीचा नऊ दिवस जागर होणार आहे.",happy,mr
अभिनंदन साहेब तुमचा आमाला अभिमान आहे,happy,mr
शिवश्री पुरुषोत्तम खेडकर साहेब यांना वाढदिवसाच्या हार्दिक हार्दिक शुभेच्छा,happy,mr
भारत जिंकला का तुला माझ्या हाताने पेढा भरवेल,happy,mr
आपणा सर्वांना नारळी पौर्णिमेच्या आणि रक्षाबंधनाच्या मन:पूर्वक शुभेच्छा.,happy,mr
आदरणीय आशिष सर नमस्कार आपल्या वाढदिवस निमित्त माझे विचार पाहिले का.,happy,mr
तुम्ही हा प्रोमो पाहिला आहे का तो खरोखरच अप्रतिम आहे. ते आता पहा.,happy,mr
"महाराष्ट्राचे लाडके नाटककार बाळकृष्ण हरी तथा बाळ कोल्हटकर हे उत्कृष्ट कवी, अभिनेते आणि दिग्दर्शक होते.",happy,mr
भारतदेश की बॅडमिंटन बेटी पी व्ही सिंधु को चायना ओपन विजेतेपद हार्दिक अभिनंदन.,happy,mr
"मस्त काम केलं आहे , पावसात अजिबात पुणे तुंबत नाही",happy,mr
कोजागिरी पौर्णिमा निमित्त सर्वांना मनःपूर्वक शुभेच्छा.,happy,mr
साहेब आपणांसपण नवीन वर्षाच्या हार्दिक शुभेच्छा,happy,mr
मकर संक्रांतीच्या हार्दिक शुभेच्छा!,happy,mr
"कूल्हे, हे जबरदस्त होतं...",happy,mr
सकाळी सकाळी बाप्पाच दर्शन मन कसं प्रसन्न वाटतंय,happy,mr
हॅप्पी होली पौर्णिमा दीदी,happy,mr
या प्रवाशाला फक्त मिनिटांच्या राईडसाठी सुमारे लाख रुपये मोजावे लागले आहेत.,happy,mr
"आपणा सर्वांना देवो आणि आरोग्य, शांती, भरभराटीसह त्याची मेहेरनजर आपणा सर्वांवर राहो.",happy,mr
आपले कर्तव्यं पार करताना शहिद झालेल्या माझ्या तमाम पोलीस बांधवाना भावपूर्ण श्रद्धांजली,happy,mr
"शंकरशिव भोले, उमापति महादेव तारणहार परमेश्वर, विश्वरूप महादेव!! जय शिव शंभू",happy,mr
सर्वांना नवीन वर्षाच्या हार्दिक शुभेच्छा....,happy,mr
कोपरगावचे आमदार व माझे बंधू आशुतोष काळे यांना वाढदिवसाच्या लक्ष लक्ष शुभेच्छा!,happy,mr
चला तर जाताना तुम्हाला आनंद देऊन जातोय अभिनंदन अशीच प्रगती व्हावी यासाठी शुभेच्छा,happy,mr
लाखात एक,happy,mr
पोलिस अधिक्षक साहेबांचे हार्दिक अभिनंदन !,happy,mr
जय महाराष्ट्र साहेब शिवसैनिक सदैव आपल्या सोबत आहोत साहेब,happy,mr
... देशप्रेमी लोकांनाच असे महान देशभक्त समजणार ज्यांनी देशासाठी बलिदान दिले .,happy,mr
बहिण-भाऊ यांच्यातील निस्सिम प्रेमाचे प्रतीक म्हणून ओळखल्या जाणाऱ्या रक्षाबंधन सणाच्या सर्वांना हार्दिक शुभेच्छा..!,happy,mr
गुलाल फुले अक्षता उधळेबाप्पाच्या स्वागतासाठी जमले सगळे.,happy,mr
शिवराजही या तिरंगा मोहिमेत सहभागी होतात आणि आपल्या घरावर तिरंगा ध्वज फडकवतात.,happy,mr
"शिवसेना परिवारात भगवे स्वागत आहे आपले, जय महाराष्ट्र. .//…",happy,mr
गुढपाडव्याच्या हार्दिक शुभेच्छा,happy,mr
प्रणाम गुरुजी,happy,mr
एकदम भारी थ्रेड आहे हा...नक्की वाचा देश प्रेमी,happy,mr
महाराष्ट्राच्या विकासासाठी झगडणारे आणि धडपडणारे एकमेव व्यक्तीमत्व म्हणजे देवेंद्र जी,happy,mr
महाराष्ट्राच्या विकासाचे काम करत असल्यामुळे हा पाठिंबा मिळणं स्वाभाविक आहे....,happy,mr
जनता गरीब होत नाहीए; नं वर जातोय.,happy,mr
आई तुळजाभवानी आपणास उदंड आयुष्य देवो हीच ईश्वर चरणी प्रार्थना वाढदिवसाच्या हार्दिक शुभेच्छा,happy,mr
पोन्नियिन सेल्वन चित्रपट हा चोल राजाच्या सामर्थ्याची गौरवगाथा…अभिनेता विक्रम,happy,mr
इस्रोने रविवारी यशस्वी लाँचिंग केलेले दोन उपग्रह अंतराळात भरकटले आणि चुकीच्याच कक्षेत शिरले!,happy,mr
नारळी पौर्णिमेच्या आणि रक्षाबंधनाच्या आपणा सर्वांना हार्दिक शुभेच्छा...,happy,mr
असे पन भाजपाचा पराभव होणारच आहे,happy,mr
जीवनात घाई करताना धेर्य आणि क्रोध करताना शांतता राखायला हवी.,happy,mr
नक्कीच.या परिवर्तन-वर्षाच्या साहेब आपल्यालाही खूप खूप शुभेच्छा !,happy,mr
मला पण तात्यांनी दिवाळीची भेट दिल्याबद्दल तात्या धन्यवाद,happy,mr
सर्वाना कळतय उद्दवजींच नेतृत्व जनतेसाठी चांगल आहे त्यामुळे सगळीकडून सपोर्ट मिळतोय,happy,mr
स्पर्धेत आपले स्वागत आहे .//…,happy,mr
लाखो करोडोंच्या श्रीमंतीत नाही तर.... माणुसकी आजही शून्यातून जन्म घेते..!!,happy,mr
सावित्रीबाई फुले यांच्या जयंतीनिमित्त विद्यार्थ्यांना मार्गदर्शन करतांनी मी .// /…,happy,mr
बैलगाडा शर्यत निकालानंतर पुणे विमानतळावर आमदार महेश लांडगे यांचे जल्लोषात स्वागत ./--…,happy,mr
"तुमच्या अभंग टाकण्याच्या सवयीने सकाळ प्रसन्न होते, खूप धन्यवाद.",happy,mr
रक्षणाचे वचन आणि प्रेमाचे बंधन जपणाऱ्या सणानिमित्त सर्वांना शुभेच्छा.,happy,mr
महाराष्ट्राचा आणी देशाचा अभिमान,happy,mr
येणाऱ्या पिढीचे योग्य संकेत आपण ओळखता.... धन्यवाद,happy,mr
सर खूप चांगल्या कामाला सुरुवात करत आहात,happy,mr
आमचा पुतण्या हातगाव चे सरपंच श्री दत्तु नागरे यांना प्रकट दिनाच्या हार्दिक शुभेच्छा.,happy,mr
राहुल गांधी हे भारताचे एकमेव आशास्थान आहेत.,happy,mr
प्रचितगडावरील शिडीसाठी आ. शेखर निकम यांच्याकडून लाखांचा निधी ./?=,happy,mr
आज आपल्या दै केसरीचा वा वर्धापन दिन त्यानिमीत्ताने आपणांस खुप खुप शुभेच्छा,happy,mr
भारी असणार आहे हा पिक्चर...शंभर रुपयांची पैज लावणार का?,happy,mr
"साहेब , आपल्याला उदंड आणि निरोगी आयुष्य लाभो हीच प्रार्थना ईश्वर चरणी .",happy,mr
आज *बसु बारस -आरमार दिन* गोमतेची पूजा आणि गोहत्यारांचा नायनाट!!,happy,mr
वाढदिवसानिमित्त हार्दिक शुभेच्छा साहेब,happy,mr
आपल्या प्रेमाबद्दल धन्यवाद,happy,mr
फिटनेस चे उदघाटन झाले त्याबद्दल खूपखूप अभिनंदन,happy,mr
केरळमध्ये 'वंदे भारत'चे उत्साहात स्वागत ! ./,happy,mr
अरे ही चितळेची बाकरवडी लेलेंनीच दिली त्याला...पण चितळे तर्फे...नाही काहो चितळे.,happy,mr
समीर चौघुलेने मध्ये भारी काम केलंय,happy,mr
"ठाकरे यांच्या चौकशीच्या मागणीने तुमचा उत्साह वाढला, तुम्हाला सुटकेसाठी तयार केले!",happy,mr
सर्वोत्तम।जय श्री राम।। .//…,happy,mr
"प्रेमाचे हे रंग, अखंड भारत घडवतात.",happy,mr
किती हा किती हा विजांचा कडकडाट... बाब्बो,happy,mr
सुंदर गावासाठी गारगोटवाडीतील तरुणांचा उत्स्फूर्त सहभाग – .//,happy,mr
हे जपलं आणि टिकावल पाहिजे,happy,mr
"तुम्ही प्रतिभावान आहात, आणि काळजी करू नका, तुम्ही कायमचे असे निराश होणार नाही! :)",happy,mr
अतुल भातखळकर हे गृहमंत्री आहेत वाटत..??,happy,mr
"श्री गणेशोत्सवाच्या मन:पूर्वक शुभेच्छा, मंगलमुर्ती मोरया",happy,mr
": फ्लिपकार्ट सेलमध्ये बंपर सूट, ‘हा’ आयोफन अर्ध्या किंमतीत मिळणार, संधीचे करा सोने",happy,mr
आईला पण 'जय महाराष्ट्र'!? अवघडच आहे ब्वा!,happy,mr
आजकाल हे असं मरण्याचं प्रमाण एकाएकी खूप वाढलंय.,happy,mr
आज पहिला दिवस आणि हे सुरु केल्याचा आनंदीआनंद,happy,mr
शिवाचार्य महाराज माजलगावकर यांचे समाजाच्या जडणघडणीत मोलाचे योगदान ./,happy,mr
आपणा सर्वांना मकर संक्रांतीच्या हार्दिक शुभेच्छा.,happy,mr
धरणीमातेच्या मायेने....आणि निसर्गाच्या साथीने आज साठीभरून तूर झाली.,happy,mr
"‘आरआरआर’ने ऑस्कर जिंकल्याचा आनंदात भारतीच्या मुलाने केला जल्लाेश, व्हिडिओ व्हायरल ./--…",happy,mr
एक तलवार तुमची एक शिवसैनिकाची आणि मधली ढाल ची...,happy,mr
"ती नावाची 'भिडे"" आहे. त्यामुळे नथीतून बाण कोण मारतोय, हे संपूर्ण महाराष्ट्राला माहीत आहे.",happy,mr
असल्यानेच असे अर्थ सिध्दांतांचा साक्षात्कार होतात??,happy,mr
वारसा जपण्याचे उत्तम कार्य आपल्या कडून सतत होत राहो आदित्य साहेब,happy,mr
फक्त शिंदे साहेब जिंकणार तेच खरे शिव सैनिक आहेत,happy,mr
शेतकऱ्यांसाठी ही योजना आणल्याबद्दल पंतप्रधान मोदीजींचे खूप खूप आभार.,happy,mr
"अतिशय उत्तम,,अप्रतिम थ्रेट लिहला आहे. हे विचार काही लोकांना शेअर पण करत आहे,",happy,mr
"प्रबोधनकार ठाकरेंचा नातू म्हणून बघत असतील आता, पाहिले बाळासाहेबांचा पुत्र होता...",happy,mr
"खूप छान व नाविन्यपूर्ण माहिती दिली या बद्दल धन्यवाद ,,,",happy,mr
हा पोंक्षे कसा यांच्यात??हा वाला ना??,happy,mr
किती निरामय हास्य आहे हे,happy,mr
हर हर महादेव सुप्रभात मित्र,happy,mr
टॅगसाठी धान्यवाद ताई हर हर महादेव जय हिंदुराष्ट्र,happy,mr
झाडासारखे जगा… खूप उंच व्हा…पण जीवन देणाऱ्या मातीला विसरू नका …,happy,mr
पी. व्ही सिंधू जागतिक बॅटमिंटन स्पर्धेत विजयी !,happy,mr
जी आपणास वाढदिवसाच्या हार्दिक शुभेच्छा!,happy,mr
कमी बोलणारे लोकं आपल्या आवडत्या व्यक्ती सोबत तच जास्त बोलतात..!!,happy,mr
! शिव सर्वत्र आहे ! ! जय श्री महाकाल !,happy,mr
पूल ओलांडताना पाच ग्रामस्थ पुराच्या पाण्यात गेले वाहून दैव बलवत्तर होता म्हणून सर्वजण बचावले…,happy,mr
मोलाचा सल्ला दिला....,happy,mr
"हे खरोखर आश्चर्यकारक विद्यापीठ आहे, प्रत्येकाने ते तपासणे आवश्यक आहे.",happy,mr
आपल्या कार्यास अनेकानेक शुभेच्छा..,happy,mr
होळी पौर्णिमा निमित्त हार्दिक शुभेच्छा..! . .,happy,mr
आता प्रकरण शेकणार आहे जबरदस्त म्हणून असे !!,happy,mr
याच बहुगुणी ने बाळा साहेबांना अटक केली होती ना,happy,mr
"डॉ. लेले, तुम्ही खूपच छान केले! .//…",happy,mr
प्रदुषण टाळण्यासाठी कला शिक्षक ज्ञानेश्वर कवडे यांचा अनोखा उपक्रम ./ #,happy,mr
हडपसर चे सगळे तोडून टाकले तेव्हा थोडंफार ट्राफिक कमी झालंय,happy,mr
साहेब नवीन वर्षाच्या हार्दिक शुभेच्छा !!,happy,mr
"कोजागिरी पौर्णिमा, शरद पौर्णिमेच्या हार्दिक शुभेच्छा.... .//_/…",happy,mr
"तीळगुळ घ्या, गोड गोड बोला! मकर संक्रांतीच्या सर्वांना हार्दिक शुभेच्छा!",happy,mr
म्हणून लोकसत्ता खरा आदर्श आहे पत्रकारितेचा,happy,mr
": आजचे राशी भविष्य, या राशीच्या लोकांना आहे विवाह योग",happy,mr
पेरियार यांनी लिहिलेल काही ना काही तरी रोज सामाजिक स्तरावर वाचलं गेलंच पाहिजे.,happy,mr
ताई तुम्हाला पण नवीन वर्षाच्या हार्दिक शुभेच्छा,happy,mr
तिळगुळ घ्या आणि मागे देखील गोड-गोड बोला!,happy,mr
तिळगूळ घ्या अणि गोडगोड बोला,happy,mr
आपणास व आपल्या परिवारास नववर्षाच्या हार्दिक शुभेच्छा!!,happy,mr
भिऊ नकोस मी तुझ्या पाठीशी आहे !! जय श्री स्वामी समर्थ !!,happy,mr
बाळासाहेब यांची मालमत्ता ही शिवसैनिक यांचा आधार आहे,happy,mr
कोजागिरी पौर्णिमेच्या हार्दिक शुभेच्छा..!,happy,mr
भक्तीमधून आनंद मिळावा. हि सदिच्छा !!!,happy,mr
